COUNTRY,HOLDER NAME,ISSUER,ISIN,NET SHORT POSITION (%),POSITION DATE,POSITION CLOSE DATE,MARKET VALUE,NO SHARES,PROCESS DATE,REMARKS
UNITED KINGDOM,"POINT LOBOS CAPITAL, LLC",OCADO GROUP PLC,GB00B3MBS747,0.54,2/8/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,POLAR CAPITAL LLP,DAIRY CREST GROUP PLC,GB0002502812,0.73,1/25/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,POLAR CAPITAL LLP,DAISY GROUP PLC,GB00B61G9L20,0,1/4/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,POLAR CAPITAL LLP,GENUS PLC,GB0002074580,0.83,11/1/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,POLAR CAPITAL LLP,WH SMITH PLC,GB00B2PDGW16,0.58,11/1/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,POLYGON GLOBAL PARTNERS LLP,JKX OIL & GAS PLC,GB0004697420,0.6,2/21/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,POLYGON GLOBAL PARTNERS LLP,SPORTINGBET PLC,GB0009516252,0.47,12/3/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,PRAXIENT CAPITAL LLP,TELECOM PLUS PLC,GB0008794710,0.51,11/1/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,QUANTATATIVE LTD,SAN LEON,IE00B3CLK236,0,1/28/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,S JAMES ,IP GROUP PLC,GB00B128J450,1,10/31/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"S.A.C. CAPITAL ADVISORS, L.P.",OCADO GROUP PLC,GB00B3MBS747,0.67,11/27/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,0.81,2/1/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,S.W. MITCHELL CAPITAL LLP,STOBART GROUP LTD,GB00B03HDJ73,0.65,1/17/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SAEMOR CAPITAL B.V.,DIXONS RETAIL PLC,GB0000472455,0.43,11/2/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SAEMOR CAPITAL B.V.,HUNTING PLC,GB0004478896,0.52,12/28/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SAEMOR CAPITAL B.V.,IMAGINATION TECHNOLOGIES GROUP PLC,GB0009303123,0.57,2/5/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SAEMOR CAPITAL B.V.,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,0.51,12/31/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SAEMOR CAPITAL B.V.,UBM PLC,JE00B2R84W06,0.61,2/20/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"SAMLYN CAPITAL, LLC",WEIR GROUP PLC,GB0009465807,0.62,10/31/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SHAUN CREGAN,NOVENTA,JE00B3YDHF95,1.05,2/15/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"SHEFFIELD ASSET MANAGEMENT, L.L.C.",DIXONS RETAIL PLC,GB0000472455,0.49,11/13/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"SIERRA GLOBAL MANAGEMENT, LLC",MOTHERCARE PLC,GB0009067447,0.51,1/31/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SLATE PATH MASTER FUND LP,WEIR GROUP PLC,GB0009465807,0.63,11/5/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SOROBAN CAPITAL PARTNERS LLC,MARKS AND SPENCER GROUP PLC,GB0031274896,0.72,11/1/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,1.16,2/14/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.29,12/19/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,PREMIER FOODS PLC,GB00B7N0K053,0.4,12/20/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.58,2/13/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SOUTHPOINT CAPITAL ADVISORS,DIXONS RETAIL PLC,GB0000472455,1.11,12/28/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,STEADFAST CAPITAL MANAGEMENT LP,ADMIRAL GROUP PLC,GB00B02J6398,0.91,11/8/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,STEADFAST CAPITAL MANAGEMENT LP,WEIR GROUP PLC,GB0009465807,2.02,12/31/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,STEPHEN JAMES,IP GROUP PLC,GB00B128J450,0.49,2/4/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,CHARIOT OIL & GAS LTD,GG00B2R9PM06,0.73,11/7/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,LONMIN PLC,GB0031192486,0.77,11/7/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,MEDIASET SPA,IT0001063210,0.58,11/6/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SUSA FUND MANAGEMENT LLP,STOBART GROUP LTD,GB00B03HDJ73,0.64,2/19/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,SUSQUEHANNA INTERNATIONAL HOLDINGS LLC,WPP PLC,JE00B3DMTY01,0.62,2/14/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"TETON CAPITAL PARTNERS, L.P.",NANOCO GROUP PLC,GB00B01JLR99,0.68,11/1/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"TETON CAPITAL PARTNERS, L.P.",PURSUIT DYNAMICS PLC,GB0030310964,0,11/13/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,THAMES RIVER CAPITAL LLP,BIG YELLOW GROUP PLC,GB0002869419,0.43,1/23/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"TIG ADVISORS, LLC",A.G. BARR PLC,GB00B6XZKY75,0.49,1/16/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,3.14,2/15/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,TREMBLANT CAPITAL LP,MANCHESTER UNITED PLC,KYG5784H1065,0.78,11/1/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,TREMBLANT CAPITAL LP,PLAYTECH LTD,IM00B7S9G985,0.48,2/8/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,TT INTERNATIONAL,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.83,1/23/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,UBS AG,DAIRY CREST GROUP PLC,GB0002502812,0.49,2/12/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.48,1/25/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.53,2/21/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.48,1/29/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,UBS O'CONNOR LIMITED,PETROPAVLOVSK PLC,GB0031544546,0.41,2/13/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"WELLINGTON MANAGEMENT COMPANY, LLP",FENNER PLC,GB0003345054,0.5,1/9/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"WORLDQUANT, LLC",CAPE PLC,JE00B5SJJD95,0.49,1/23/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",ARIAN SILVER CORP,VGG0472G1063,0,11/12/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,0,11/21/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",RED ROCK RESOURCES PLC,GB00B0CQLF79,0.7,1/23/2013,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",SAREUM HOLDINGS PLC,GB00B02RFS12,0,12/5/2012,,,,2/27/2013,No Change from previous data
UNITED KINGDOM,"ZBI EQUITIES, L.L.C.",WEIR GROUP PLC,GB0009465807,1.02,2/6/2013,,,,2/27/2013,No Change from previous data
